id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,civilians_dead,civilians_wounded,agents_dead,agents_wounded,men_dead,men_wounded,women_dead,women_wounded,kids_dead,kids_wounded,teenagers_dead,teenagers_wounded,elderly_dead,elderly_wounded
23186,"Upp Morro do Adeus - Complexo do Alemão, Rio de Janeiro - RJ, 21060-505, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,COMPLEXO DO ALEMAO,,MORRO DO ADEUS (COMPLEXO DO ALEMAO),-22.8649615000,-43.2611910000,"31/12/2018, 22:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23177,"Morro do São João - Engenho Novo, Rio de Janeiro - RJ, 20950-370, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,ENGENHO NOVO,,MORRO SAO JOAO,-22.9079866000,-43.2660959000,"31/12/2018, 22:00:00",true,true,PM,Tiros a esmo,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23159,"Senador Camará, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,SENADOR CAMARA,,,-22.8968333000,-43.4877927000,"31/12/2018, 22:02:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23155,"R. Carbonita - Bráz De Pina, Rio de Janeiro - RJ, 21215-210, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,BRAS DE PINA,,QUITUNGO-GUAPORE,-22.8341317000,-43.2921627000,"31/12/2018, 22:04:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23169,"Copacabana - Copacabana, Rio de Janeiro - RJ, 22021-001, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,COPACABANA,,,-22.9669151000,-43.1790000000,"01/01/2019, 00:00:00",false,false,,Não identificado,,,false,0,2,0,0,0,0,0,0,0,0,0,0,0,0
23157,"Pavão-Pavãozinho, Copacabana, Rio de Janeiro - RJ, 22071-060, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,COPACABANA,,MORRO DO PAVAO-PAVAOZINHO,-22.9816912000,-43.1962577000,"01/01/2019, 01:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23158,"R. Miguel Cervantes - Cachambi, Rio de Janeiro - RJ, 20780-370, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,CACHAMBI,,CONJUNTO IAPC DO CACHAMBI,-22.8920364000,-43.2679000000,"01/01/2019, 04:09:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23163,"R. Miguel Cervantes - Cachambi, Rio de Janeiro - RJ, 20780-370, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,CACHAMBI,,CONJUNTO IAPC DO CACHAMBI,-22.8920364000,-43.2679000000,"01/01/2019, 08:00:00",true,true,N�o identificado,Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23172,"Tijuca, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,TIJUCA,,,-22.9325728000,-43.2410248000,"01/01/2019, 18:08:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23184,"R. Lemos Brito - Quintino Bocaiuva, Rio de Janeiro - RJ, 21311-380, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,QUINTINO BOCAIUVA,,FAVELA LEMOS DE BRITO (COMPLEXO DO 18),-22.8941141000,-43.3226422000,"02/01/2019, 06:05:00",true,true,N�o identificado,Operação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23188,"Rua Clarimundo de Melo  - Quintino Bocaiuva, Rio de Janeiro - RJ, 20740-320, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,QUINTINO BOCAIUVA,,MORRO DO SACU (COMPLEXO DO 18),-22.8942464000,-43.3211096000,"02/01/2019, 13:28:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23190,"Colônia, Jacarepagua, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,JACAREPAGUA,,COLONIA JULIANO MOREIRA,-22.9347612000,-43.3933607000,"02/01/2019, 17:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23192,"Morro Jorge Turco - Colégio, Rio de Janeiro - RJ, 20765-630, Brasi",Sudeste,Rio de Janeiro,RIO DE JANEIRO,COLEGIO,,MORRO JORGE TURCO,-22.8385252000,-43.3445066000,"02/01/2019, 18:33:00",true,true,N�o identificado,Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23193,"Padre Miguel, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,PADRE MIGUEL,,,-22.8780979000,-43.4483194000,"02/01/2019, 19:10:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23199,"Rio Comprido, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,RIO COMPRIDO,,,-22.9252336000,-43.2053404000,"02/01/2019, 22:45:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23200,"Tijuca, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,TIJUCA,,,-22.9325728000,-43.2410248000,"02/01/2019, 22:46:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23198,"Santa Cruz, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,SANTA CRUZ,,,-22.9196515000,-43.6843877000,"03/01/2019, 00:05:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23205,"Favela do Dique - Vigário Geral, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,VIGARIO GERAL,,FAVELA DO DIQUE,-22.8018010000,-43.3185535000,"03/01/2019, 04:00:00",true,true,PM,Operação policial,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23204,"Morro Dona Marta - Botafogo, Rio de Janeiro - RJ, 22260-140, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,BOTAFOGO,,SANTA MARTA,-22.9478344000,-43.1940703000,"03/01/2019, 04:50:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23207,"Leão, Vila Kennedy, Rio de Janeiro - RJ, 21852-010, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,VILA KENNEDY,,VILA KENNEDY,-22.8567700000,-43.4899020000,"03/01/2019, 09:20:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23208,"Engenho de Dentro, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,ENGENHO DE DENTRO,,,-22.8953320000,-43.2957776000,"03/01/2019, 10:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23214,"Camarista Méier, Complexo do Lins, Rio de Janeiro - RJ, 20730-234, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,ENGENHO DE DENTRO,,MORRO DA CAMARISTA (COMPLEXO DO LINS),-22.9127640000,-43.2972220000,"03/01/2019, 13:00:00",true,true,N�o identificado,Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23222,"Favela da Palmeirinha, Honório Gurgel, Rio de Janeiro - RJ, 21670-040, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,HONORIO GURGEL,,FAVELA DA PALMEIRINHA,-22.8490126000,-43.3640456000,"03/01/2019, 16:00:00",true,true,N�o identificado,Disputa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23218,"Recreio dos Bandeirantes, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,RECREIO DOS BANDEIRANTES,,,-23.0136663000,-43.4634068000,"03/01/2019, 20:16:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23221,"Av. Brasil - Guadalupe, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,GUADALUPE,,,-22.8427263000,-43.3730742000,"03/01/2019, 21:30:00",true,true,N�o identificado,Tentativa/Roubo,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23220,"Oswaldo Cruz, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,OSVALDO CRUZ,,,-22.8749746000,-43.3511770000,"03/01/2019, 21:48:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23223,"Vila Aliança, Bangu, Rio de Janeiro - RJ, 21842-360, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,BANGU,,VILA ALIANCA,-22.8705360000,-43.4797640000,"04/01/2019, 03:14:00",true,true,PM,Ação policial,,,false,0,2,0,0,0,0,0,0,0,0,0,0,0,0
23224,"Estr. Srg. Miguel Filho, Vila Kennedy, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,VILA KENNEDY,,VILA KENNEDY,-22.8588961000,-43.4870104000,"04/01/2019, 04:17:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23228,"R. Canitar - Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,COMPLEXO DO ALEMAO,,MORRO DAS PALMEIRAS (COMPLEXO DO ALEMAO),-22.8603985000,-43.2821082000,"04/01/2019, 07:30:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23231,"R. Itabaiana - Grajau, Rio de Janeiro - RJ, 20561-050, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,GRAJAU,,,-22.9213803000,-43.2641528000,"04/01/2019, 07:40:00",false,true,,Suicídio,,,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23242,"Av. Brasil - Guadalupe, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,GUADALUPE,,,-22.8427263000,-43.3730742000,"04/01/2019, 08:00:00",true,true,N�o identificado,Tentativa/Roubo de cargas,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23229,"Morro do São João - Engenho Novo, Rio de Janeiro - RJ, 20950-370, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,ENGENHO NOVO,,MORRO SAO JOAO,-22.9078627000,-43.2659281000,"04/01/2019, 08:09:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23239,"Morro da Árvore - Lins de Vasconcelos, Rio de Janeiro - RJ, 20715-430, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,LINS DE VASCONCELOS,,ARVORE SECA (COMPLEXO DO LINS),-22.9152740000,-43.2787500000,"04/01/2019, 12:44:00",true,true,UPP (Lins),Operação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23241,"R. Juíz Jorge Salomão - Engenho Novo, Rio de Janeiro - RJ, 20950-360, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,ENGENHO NOVO,,MORRO SAO JOAO,-22.9075126000,-43.2668791000,"04/01/2019, 13:13:00",true,true,UPP (S�o Jo�o),Tentativa/Roubo de cargas,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23236,"R. Arapa - Complexo do Alemão, Rio de Janeiro - RJ, 21060-540, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,COMPLEXO DO ALEMAO,,MORRO DO ADEUS (COMPLEXO DO ALEMAO),-22.8630270000,-43.2650444000,"04/01/2019, 13:58:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23240,"Morro do Jordão - Tanque, Rio de Janeiro - RJ, 22725-000, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,TANQUE,,MORRO DO JORDAO,-22.9100133000,-43.3779154000,"04/01/2019, 15:15:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23243,"Teixeiras, Taquara, Rio de Janeiro - RJ, 22723-205, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,TAQUARA,,TEIXEIRAS,-22.9077975000,-43.4211704000,"04/01/2019, 17:31:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23246,"Morro do Adeus, Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,COMPLEXO DO ALEMAO,,MORRO DO ADEUS (COMPLEXO DO ALEMAO),-22.8654866000,-43.2619815000,"04/01/2019, 19:02:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23249,"Morro do Jordão, Taquara, Rio de Janeiro - RJ, 22725-000, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,TAQUARA,,MORRO DO JORDAO,-22.9144036000,-43.3779073000,"04/01/2019, 21:19:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23253,"Santa Marta,  Botafogo, Rio de Janeiro - RJ, 22260-140, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,BOTAFOGO,,SANTA MARTA,-22.9483710000,-43.1935330000,"04/01/2019, 21:55:00",true,true,UPP (Santa Marta),Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23254,"Av. Brasil - Bonsucesso, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,MARE,,COMPLEXO DA MARE,-22.8639186000,-43.2476439000,"04/01/2019, 23:00:00",true,true,PM,Ação policial,,Perseguição,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23261,"Chacrinha, Praça Seca, Rio de Janeiro - RJ, 22733-020, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,PRACA SECA,,FAVELA DA CHACRINHA,-22.8998850000,-43.3610940000,"05/01/2019, 07:51:00",true,true,PM,Operação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23271,"Comunidade Rato Molhado - Jacaré, Rio de Janeiro - RJ, 20970-140, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,SAMPAIO,,FAVELA DO RATO MOLHADO (OU DOIS DE MAIO),-22.8973746000,-43.2606318000,"05/01/2019, 09:30:00",true,true,UPP (Jacarezinho),Ação policial,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23270,"Linha Amarela - Bonsucesso, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,BONSUCESSO,,,-22.8716650000,-43.2561132000,"05/01/2019, 12:40:00",true,true,PM,Ação policial,,,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23278,"Mandela, Manguinhos, Rio de Janeiro - RJ, 23097-606, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,MANGUINHOS,,MANDELA (COMPLEXO DE MANGUINHOS),-22.8826400000,-43.2488960000,"05/01/2019, 17:41:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23280,"Vila Aliança, Bangu, Rio de Janeiro - RJ, 21842-740, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,BANGU,,VILA ALIANCA,-22.8648423000,-43.4771013000,"05/01/2019, 19:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23286,"Chacrinha, Praça Seca, Rio de Janeiro - RJ, 22733-020, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,PRACA SECA,,FAVELA DA CHACRINHA,-22.9006822000,-43.3593762000,"06/01/2019, 01:16:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23289,"Av. Min. Ary Franco - Bangu, Rio de Janeiro - RJ, 21862-005, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,BANGU,,,-22.8667880000,-43.4650595000,"06/01/2019, 02:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23297,"R. Leopoldo Bulhões - Manguinhos, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,MANGUINHOS,,COMPLEXO DE MANGUINHOS,-22.8820321000,-43.2496748000,"06/01/2019, 03:00:00",true,true,N�o identificado,Operação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23287,"Av. Dom Hélder Câmara, Jacarezinho, Rio de Janeiro - RJ, 20973-012, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,JACAREZINHO,,JACAREZINHO,-22.8835250000,-43.2542300000,"06/01/2019, 03:50:00",true,true,N�o identificado,Operação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23293,"Estr. dos Teixeiras - Taquara, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,TAQUARA,,TEIXEIRAS,-22.9133843000,-43.4156717000,"06/01/2019, 07:15:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23294,"R. Alcobaça - Anchieta, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,ANCHIETA,,FAVELA DO JAVALI (COMPLEXO DO CHAPADAO),-22.8268424000,-43.3921702000,"06/01/2019, 07:40:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23291,"R. Canitar - Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,COMPLEXO DO ALEMAO,,MORRO DAS PALMEIRAS (COMPLEXO DO ALEMAO),-22.8603985000,-43.2821082000,"06/01/2019, 07:47:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23295,"Morro da Chacrinha - Praça Seca, Rio de Janeiro - RJ, 22733-040, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,PRACA SECA,,FAVELA DA CHACRINHA,-22.9023720000,-43.3606020000,"06/01/2019, 09:04:00",true,true,N�o identificado,Disputa,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23300,"Estr. João Paulo - Barros Filho, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,BARROS FILHO,,PROENCA ROSA,-22.8386085000,-43.3624170000,"06/01/2019, 09:30:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23296,"R. Canitar, Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,COMPLEXO DO ALEMAO,,MORRO DAS PALMEIRAS (COMPLEXO DO ALEMAO),-22.8604175000,-43.2819875000,"06/01/2019, 10:03:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23302,"R. da Chácara - Vila Valqueire, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,VILA VALQUEIRE,,FAVELA MORRO DO TUNEL,-22.8992158000,-43.3687431000,"06/01/2019, 12:21:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23307,"Rua Cândido Benício, Praça Seca, Rio de Janeiro - RJ, 21320-060, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,PRACA SECA,,,-22.9008595000,-43.3546326000,"06/01/2019, 16:44:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23311,"Bandeira 2, Del Castilho, Rio de Janeiro - RJ, 20771-595, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,DEL CASTILHO,,FAVELA BANDEIRA 2,-22.8813939000,-43.2681728000,"06/01/2019, 17:57:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23313,"Favela da Chacrinha, Praça Seca, Rio de Janeiro - RJ, 22733-001, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,PRACA SECA,,FAVELA DA CHACRINHA,-22.9049296000,-43.3579806000,"06/01/2019, 18:35:00",true,true,18 BPM,Operação policial,,,true,3,0,0,0,0,0,0,0,0,0,1,0,0,0
23325,"Jacarezinho, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,JACAREZINHO,,JACAREZINHO,-22.8875573000,-43.2581953000,"07/01/2019, 04:26:00",true,true,BOPE,Operação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23323,"Merendiba - Vila Cruzeiro - Complexo da  Penha, Rio de Janeiro - RJ, 21070-730, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,OLARIA,,MORRO DA MERENDIBA (COMPLEXO DA PENHA),-22.8473310000,-43.2754000000,"07/01/2019, 07:45:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23327,"Favela da Chacrinha - Praça Seca, Rio de Janeiro - RJ, 22733-040, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,PRACA SECA,,FAVELA DA CHACRINHA,-22.9013240000,-43.3622200000,"07/01/2019, 11:10:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23328,"Rua Clarimundo de Melo, 803 - Quintino Bocaiuva, Rio de Janeiro - RJ, 20740-320, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,QUINTINO BOCAIUVA,,MORRO DO SACU (COMPLEXO DO 18),-22.8938240000,-43.3217889000,"07/01/2019, 13:32:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23329,"Complexo do Chapadão - Costa Barros, Rio de Janeiro - RJ, 21755-470, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,COSTA BARROS,,COMPLEXO DO CHAPADAO,-22.8240527000,-43.3746055000,"07/01/2019, 13:38:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23332,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21866-230, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,BANGU,,VILA ALIANCA,-22.8669903000,-43.4804783000,"07/01/2019, 14:40:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23339,"Senador Camará, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,SENADOR CAMARA,,,-22.8968333000,-43.4877927000,"07/01/2019, 19:29:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23342,"Favela da Chacrinha - Praça Seca, Rio de Janeiro - RJ, 22733-040, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,PRACA SECA,,FAVELA DA CHACRINHA,-22.9048084000,-43.3550791000,"08/01/2019, 05:19:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23347,"Chacrinha, R. Florianópolis - Praça Seca, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,PRACA SECA,,FAVELA DA CHACRINHA,-22.8994965000,-43.3552560000,"08/01/2019, 08:08:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23349,"Chacrinha - Praça Seca, Rio de Janeiro - RJ, 21321-052, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,PRACA SECA,,FAVELA DA CHACRINHA,-22.8993569000,-43.3557790000,"08/01/2019, 09:40:00",true,true,PM,Operação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23355,"Av. Frederico Faulhaber - Realengo, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,REALENGO,,COMUNIDADE COSME E DAMIAO,-22.8921374000,-43.4196031000,"08/01/2019, 10:00:00",false,true,,Homicidio/Tentativa,,Outros,false,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23356,"R. Cândido Benício  - Praça Seca, Rio de Janeiro - RJ, 22733-000, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,PRACA SECA,,,-22.9034755000,-43.3559967000,"08/01/2019, 12:00:00",false,false,,Disputa,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23360,"Complexo do Lins - Lins de Vasconcelos, Rio de Janeiro - RJ, 20725-090, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,LINS DE VASCONCELOS,,COMPLEXO DO LINS,-22.9126441000,-43.2835947000,"08/01/2019, 13:00:00",true,true,N�o identificado,Operação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23366,"Chacrinha, Praça Seca, Rio de Janeiro - RJ, 22733-040, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,PRACA SECA,,FAVELA DA CHACRINHA,-22.9015549000,-43.3612630000,"08/01/2019, 17:49:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23375,"Viaduto do Gasômetro - Caju, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,CAJU,,,-22.8900530000,-43.2175842000,"08/01/2019, 19:40:00",false,true,,Tentativa/Roubo,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23368,"Boquinha, Mangueira, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,MANGUEIRA,,MANGUEIRA,-22.9052507000,-43.2340127000,"08/01/2019, 19:59:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23371,"Chacrinha, Praça Seca, Rio de Janeiro - RJ, 22733-040, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,PRACA SECA,,FAVELA DA CHACRINHA,-22.9015549000,-43.3612630000,"08/01/2019, 20:49:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23373,"Av. Braz de Pina - Vista Alegre, Rio de Janeiro - RJ, 21231-020, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,VISTA ALEGRE,,,-22.8323261000,-43.3188522000,"08/01/2019, 21:44:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23374,Vila Aliança,Sudeste,Rio de Janeiro,RIO DE JANEIRO,BANGU,,VILA ALIANCA,-22.8758740000,-43.4738620000,"08/01/2019, 22:41:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23385,"Estrada do Mato Alto, Guaratiba, Rio de Janeiro - RJ, 23030-690, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,GUARATIBA,,,-22.9776150000,-43.5897351000,"09/01/2019, 03:00:00",false,true,,Tentativa/Roubo,,,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23386,"R. J. J. Cowsert, Tomás Coelho, Rio de Janeiro - RJ, 20765-630, Brasil",Sudeste,Rio de Janeiro,RIO DE JANEIRO,TOMAS COELHO,,MORRO DO JURAMENTO (COMPLEXO DO JURAMENTO),-22.8659594000,-43.3099565000,"09/01/2019, 03:00:00",true,true,PM,Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
